,gap_capital injection,gap_crowdfunding,gap_preferred stock,gap_recapitalization,gap_venture capital,gap_virtual data room,score_capital injection,score_crowdfunding,score_preferred stock,score_recapitalization,score_venture capital,score_virtual data room,rating_capital injection,rating_crowdfunding,rating_preferred stock,rating_recapitalization,rating_venture capital,rating_virtual data room,label
g6it.com,6.0,1.5885753700143512,4.147240008112157,2.5521556446608726,6.0,0.5944167874758319,70.0,72.0,79.33332824707031,80.0,70.0,79.0,1.0,1.0,2.125,2.0,1.0,1.6666666666666667,0.0
gadgetsoftware.com,6.0,6.0,6.0,0.4,6.0,6.0,70.0,70.0,70.0,74.0,70.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gadgroup.com,0.9918198425393108,2.4986213207857886,3.0716786020285904,2.537377660338988,2.427088297521463,2.723608178222049,78.0,80.44999694824219,76.77777862548828,80.83333587646484,78.08333587646484,80.64833068847656,1.8333333333333335,2.65,1.8888888888888886,2.2666666666666666,2.25,2.3649999999999998,0.0
garmentrestoration.net,6.0,6.0,1.76796044938526,0.8440215151102648,6.0,6.0,70.0,70.0,79.5,87.0,70.0,70.0,1.0,1.0,2.5,3.0,1.0,1.0,0.0
gbserve.com,2.6747756078122977,2.5480537285533353,2.446268100508665,2.618346286510233,2.45829922408148,2.4721251632015377,80.25333404541016,80.82666778564453,82.7933349609375,83.62999725341797,79.09333038330078,83.1500015258789,2.4,2.7,2.95,2.68,2.6399999999999997,2.75,0.0
gdcitsolutions.com,2.493460941039323,2.507403898657432,2.850936734996182,1.812792807339839,2.8504011867521744,2.5456260111740243,81.97000122070312,77.87999725341797,79.57142639160156,77.5,81.25,81.14718627929688,2.566666666666667,2.2399999999999998,2.4166666666666665,1.5,3.2299999999999995,2.555844155844156,0.0
gecsoars.com,3.627191360277819,2.615618147679133,3.0019738097035416,2.0367044776824628,3.811636582358055,6.0,75.0,70.0,76.54166412353516,79.25,72.5,70.0,1.5,1.0,2.1666666666666665,2.0,1.0,1.0,0.0
gem.com,0.9333333333333333,0.9333333333333333,6.0,6.0,0.9333333333333333,0.9333333333333333,98.0,73.0,70.0,70.0,72.0,99.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0
genciabiotech.com,3.5612173921373853,3.7015811507663563,3.3958715328388447,3.6307656569668105,3.8383553403230612,6.0,77.83332824707031,77.83332824707031,74.0,80.77777862548828,79.75,70.0,2.0,2.1666666666666665,1.5,2.2222222222222223,2.6944444444444446,1.0,0.0
georgejayatilakamd.com,2.292398125182256,2.078015882387394,2.580103286286383,1.1558726156660268,2.4125150622061518,2.6743849609039896,80.33333587646484,78.88888549804688,79.69999694824219,89.16667175292969,77.66666412353516,86.4077377319336,2.444444444444444,2.6666666666666665,2.5,3.5,2.5,3.0982142857142856,0.0
geospatialtech.com,6.0,3.992186193118852,4.203427215861975,4.362688297645725,6.0,4.052751345042268,70.0,81.5,86.0,87.0,70.0,93.5,1.0,3.0,4.0,3.0,1.0,4.0,0.0
geowealth.com,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.65,0.13333333333333333,6.0,76.5,71.0,80.66666412353516,79.25,78.0,70.0,1.5,1.0,2.6666666666666665,2.0,2.5,1.0,1.0
getalembic.com,0.7333333333333334,0.7333333333333334,6.0,1.2333333333333334,0.7333333333333334,6.0,86.0,83.0,70.0,71.0,87.5,70.0,3.5,3.5,1.0,1.0,4.5,1.0,1.0
getclockwise.com,2.6416666666666666,2.6399999999999997,1.1166666666666667,2.8916666666666666,2.6399999999999997,2.3833333333333333,77.4625015258789,83.66999816894531,73.25,75.5,84.26166534423828,86.85624694824219,2.00625,3.285,1.0,1.625,3.7649999999999997,3.4875,1.0
getcovered.io,2.3333333333333335,2.3333333333333335,2.3333333333333335,3.366666666666667,2.3333333333333335,6.0,79.0,79.0,71.0,77.66666412353516,82.0,70.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0
giantoak.com,1.7833333333333332,1.788888888888889,1.788888888888889,1.788888888888889,1.788888888888889,1.788888888888889,73.5,82.33333587646484,80.66666412353516,85.55555725097656,74.66666412353516,86.33333587646484,1.5,3.111111111111111,2.5,2.777777777777778,1.6666666666666667,3.6666666666666665,1.0
gigaio.com,2.0833333333333335,2.0833333333333335,6.0,2.0833333333333335,2.0833333333333335,2.0833333333333335,85.0,88.0,70.0,83.0,87.0,81.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gimmal.com,2.8063647412049963,2.4854816886312587,2.6660443501357025,2.6521691518743373,2.61585555680354,2.8549517771584205,85.66666412353516,87.86000061035156,82.88333129882812,78.0,85.25167083740234,84.81666564941406,3.325,4.29,2.9655555555555555,1.7785714285714285,3.9883333333333333,3.038333333333333,0.0
glemser.com,2.956096874489693,3.3664075625552146,3.448085714496986,2.138160405704459,3.2930801287505975,2.722913336169835,76.5,73.77083587646484,73.5,74.25,74.0,91.05833435058594,1.59375,1.5,1.4722222222222223,1.5,1.6785714285714286,4.0166666666666675,0.0
glogood.com,1.0383883768376307,2.487590957991037,1.7849983886025405,2.4679048538836916,1.995244591506152,2.674591025791462,75.5,76.75,79.41666412353516,73.5,79.83333587646484,79.43333435058594,1.5,2.1041666666666665,2.25,1.0,2.861111111111111,2.0166666666666666,0.0
gmpglobalnutrition.com,3.785511253316478,3.6334481610884555,6.0,6.0,3.7710586058998117,2.6990204627177445,82.77777862548828,71.72222137451172,70.0,70.0,75.33333587646484,71.0,2.888888888888889,1.0,1.0,1.0,1.7777777777777777,1.0,0.0
gocodes.com,1.4969245905130346,2.5849186803582347,2.5945366507645153,2.6230993756474597,1.7214761340292815,1.381437888345355,81.55555725097656,79.05000305175781,81.31666564941406,85.76667022705078,84.5,85.75,2.527777777777778,2.5333333333333337,2.666666666666667,2.933333333333333,3.5833333333333335,3.0833333333333335,0.0
goekos.com,6.0,6.0,4.733333333333333,3.711111111111111,6.0,6.0,70.0,70.0,86.0,84.66666412353516,70.0,70.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
goldbergbonding.com,2.8410031019268702,2.796536316224089,2.4633070278257163,2.58794266536077,2.734057379458587,2.838610448945532,75.60833740234375,80.02083587646484,84.69999694824219,76.96666717529297,82.44791412353516,86.69523620605469,1.5541666666666667,2.6875,3.4166666666666665,1.75,3.3020833333333335,3.35,0.0
goldfinch.finance,2.2399999999999998,1.2222222222222223,3.255555555555555,2.2333333333333334,2.2399999999999998,1.7333333333333334,80.37999725341797,73.72222137451172,78.0,77.5,80.56666564941406,79.4375,2.6399999999999997,1.4444444444444444,2.3333333333333335,1.5,2.7333333333333334,2.25,1.0
golfsys.com,4.81845767335818,4.298281702023253,3.8458589291914635,3.238608720597812,4.24811958635719,4.227043618252058,70.0,89.5,73.0,75.11111450195312,82.66667175292969,91.33332824707031,1.0,4.666666666666666,1.0,1.0,3.666666666666667,4.0,0.0
goodrx.com,2.6507920234175275,2.669043885312437,2.193976247041571,2.7874619295406524,2.7030592310461374,2.406990393482096,78.78809356689453,82.7699966430664,78.48809814453125,80.11000061035156,82.27190399169922,94.6980972290039,2.0828571428571427,3.13,2.071428571428571,2.1333333333333333,3.418571428571428,4.43047619047619,0.0
goodwinbio.com,2.7906153461647762,2.7068878142947757,2.580727753160093,2.5396825847233093,2.8267900656015077,2.6712146480123704,86.5999984741211,89.0999984741211,72.71666717529297,78.26667022705078,88.46666717529297,83.81666564941406,3.3,4.2,1.3333333333333335,1.8,4.383333333333333,2.85,0.0
goquartix.com,1.9,2.9166666666666665,2.4066666666666667,2.9166666666666665,1.3888888888888886,2.4066666666666667,94.16666412353516,79.91666412353516,88.05999755859375,86.58333587646484,80.33333587646484,83.77999877929688,4.833333333333334,2.833333333333333,3.69,2.916666666666667,2.9166666666666665,2.9733333333333336,1.0
gosteward.com,0.7333333333333333,1.7666666666666666,2.283333333333333,1.7666666666666666,1.7666666666666666,0.7333333333333333,75.0,76.66666412353516,70.5,84.33333587646484,77.66666412353516,83.0,2.0,4.0,1.0,1.0,4.0,3.0,1.0
gradiant.com,1.1166666666666667,1.1166666666666667,3.3333333333333335,1.6333333333333333,1.1166666666666667,1.6333333333333333,76.0,77.5,83.33333587646484,81.0,89.0,80.0,2.0,2.5,2.0,3.0,4.5,2.0,1.0
greenlightgoinc.com,0.9257471322005026,1.5444164167870462,1.8474007777123203,3.176504168158858,0.9562374459192605,2.09889701014408,83.41667175292969,86.0,75.5,79.0,80.5,74.11111450195312,2.75,4.0,1.8333333333333335,1.875,3.0,1.3333333333333333,0.0
groove.co,2.5,2.5,2.5,2.5,2.5,2.5,79.33333587646484,84.0,87.5,83.0,82.33333587646484,90.5,2.0,4.0,4.0,3.0,4.0,5.0,1.0
gssvm1.cloudapp.net,6.0,6.0,6.0,6.0,6.0,4.09136200229556,70.0,70.0,70.0,70.0,70.0,76.125,1.0,1.0,1.0,1.0,1.0,2.0,0.0
gulfcoastretinacenter.com,2.739960507720253,6.0,3.0835747050631754,6.0,3.504721602682375,2.842734891543982,75.125,70.0,80.44444274902344,70.0,72.33333587646484,77.58333587646484,1.1666666666666667,1.0,2.4166666666666665,1.0,1.2222222222222223,1.9166666666666667,0.0
habu.com,2.925,2.925,6.0,3.1,2.925,2.925,87.75,84.5,70.0,75.0,90.0,85.5,3.5,3.5,1.0,1.0,4.5,2.5,1.0
hairstory.com,1.9,1.9,1.9,2.4166666666666665,1.4,6.0,76.0,70.0,72.66666412353516,77.0,72.33332824707031,70.0,2.0,1.0,1.3333333333333333,2.5,1.5,1.0,1.0
haloinvesting.com,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,0.8999999999999999,82.5,89.5,97.0,100.0,80.0,96.0,3.0,4.5,5.0,5.0,2.5,5.0,1.0
handwristcenter.com,2.7587325630041737,2.464254391416806,2.564496569073959,2.7611637639950057,2.6574283782937975,3.512221109964101,70.33333587646484,74.66666412353516,85.66666412353516,79.66666412353516,74.0,93.4259262084961,1.0,1.3333333333333333,3.3333333333333335,2.0,1.6666666666666667,4.277777777777778,0.0
hap-ny.com,2.5933333333333333,2.341666666666667,2.341666666666667,2.591666666666667,2.5933333333333333,2.5933333333333333,79.53333282470703,74.91667175292969,72.375,77.33332824707031,76.86666870117188,78.80000305175781,2.4166666666666665,2.111111111111111,1.0,1.6666666666666667,2.25,2.1666666666666665,1.0
hardlines.com,1.5996414204967802,1.421405872616968,1.7076690929796157,1.1924472456373776,1.535666071197546,1.9072897576636243,80.16666412353516,77.5,78.83333587646484,81.0,79.25,84.125,2.5,1.9444444444444446,2.1666666666666665,2.5,2.4166666666666665,2.75,0.0
hawaii.edu,2.325,2.325,2.325,2.325,2.325,2.325,74.73750305175781,76.625,74.64582824707031,75.3125,78.31547546386719,77.25297546386719,1.425,2.25,1.5,1.475,2.357142857142857,1.5714285714285714,1.0
hcpcacao.org,3.1577724623358874,3.127892359225403,2.728842640562396,1.9568290911672392,2.9537639048735347,2.4313363595389466,83.75,79.89583587646484,73.0,85.0,78.625,88.19999694824219,3.1875,2.5416666666666665,1.0,2.5,2.3125,3.6,0.0
healthcarewithinreach.org,2.7149022545714,2.1081188644937967,2.3821898681767,2.1409997229315945,2.267176957122737,2.853040517914397,75.88888549804688,72.94444274902344,79.16666412353516,71.5,76.44444274902344,85.9952392578125,1.8888888888888886,1.3333333333333333,2.4,1.0,2.0,3.3095238095238093,0.0
healthhive.org,1.8381975063387113,6.0,6.0,0.51806627030803,1.5991900503637115,1.116749985290923,79.0,70.0,70.0,75.0,76.5,76.25,2.5,1.0,1.0,1.0,2.0,1.75,0.0
healthrx.com,6.0,2.54815218190419,1.4074491650288574,1.7094633221729747,6.0,1.6143721084879796,70.0,71.0,75.33333587646484,76.0,70.0,75.83333587646484,1.0,1.0,1.5,1.0,1.0,1.5833333333333333,0.0
heberlingassociates.com,3.888868774806363,4.32740212142927,3.329431756776103,6.0,4.347840987007875,3.0261057338338784,74.5,75.45832824707031,83.45833587646484,70.0,77.66667175292969,87.94444274902344,1.1666666666666665,1.5416666666666665,2.8125,1.0,2.375,3.444444444444444,0.0
hellobrella.com,3.4222222222222225,2.4066666666666667,2.4066666666666667,2.4066666666666667,2.4066666666666667,3.4222222222222225,83.0,80.30000305175781,80.9000015258789,91.55000305175781,79.6500015258789,87.0,3.0,2.85,2.65,3.6,2.7,3.6666666666666665,1.0
homecourt.ai,1.7333333333333334,1.7333333333333334,6.0,1.2166666666666668,1.2166666666666668,1.7333333333333334,77.33333587646484,78.33333587646484,70.0,80.0,80.5,95.0,3.0,4.0,1.0,3.0,4.0,5.0,1.0
homeschooldiscountproducts.com,6.0,6.0,6.0,3.4236041990394988,6.0,6.0,70.0,70.0,70.0,78.16666412353516,70.0,70.0,1.0,1.0,1.0,1.8888888888888886,1.0,1.0,0.0
hometap.com,0.7,0.7,0.7,0.7,0.7,0.7,83.0,84.80000305175781,80.05000305175781,84.16667175292969,88.43333435058594,77.75,3.0,3.55,2.5,2.833333333333333,4.166666666666667,1.75,1.0
horizonsoftware.com,6.0,4.522844360810684,4.351844193912239,4.548014485568186,4.762942915756116,4.757229126786417,70.0,85.0,72.66666412353516,76.0,70.5,88.33333587646484,1.0,3.6666666666666665,1.0,1.0,1.0,4.0,0.0
hotelengine.com,0.06666666666666667,3.1,2.6,3.616666666666667,1.5833333333333335,0.06666666666666667,81.0,71.0,76.5,79.5,71.75,81.0,2.5,1.0,2.0,2.0,1.0,2.0,1.0
hotspotthera.com,6.0,4.55,4.033333333333333,4.033333333333333,4.55,4.55,70.0,90.0,72.0,85.33333587646484,77.0,74.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
houston.closetsbydesign.com,6.0,6.0,6.0,6.0,6.0,3.8939793256946857,70.0,70.0,70.0,70.0,70.0,100.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0
hpiinc.com,2.680057994347372,1.961822018719361,2.687303880542044,2.114864087427449,2.499492933492157,2.765083257327532,86.625,78.83333587646484,79.72916412353516,85.22222137451172,77.875,81.75,3.2083333333333335,2.5,2.3125,3.0,2.125,2.4583333333333335,0.0
hracuity.com,6.0,6.0,6.0,0.6333333333333333,6.0,6.0,70.0,70.0,70.0,83.0,70.0,70.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
hsktechnologies.net,2.438977714344663,2.6522247023666257,2.402104609236129,2.64808749340047,1.869645485137706,1.4270443538837299,83.41999816894531,85.43000030517578,81.48332977294922,94.74666595458984,86.13333129882812,95.23332977294922,2.9,3.6700000000000004,2.67,4.05,4.1499999999999995,4.583333333333333,0.0
humintell.com,4.078685881292505,4.4739871298817055,2.6728283927502634,3.272886202148042,3.897371401323597,4.117429478731565,74.625,72.0,82.57333374023438,80.58333587646484,85.16667175292969,85.875,1.25,1.0,2.92,1.75,4.0,3.25,0.0
hummingbird.co,3.35,3.35,3.866666666666667,2.8333333333333335,3.35,6.0,73.5,75.0,78.33333587646484,75.0,78.0,70.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0
humu.com,3.211111111111111,3.125,6.0,3.3833333333333333,3.211111111111111,2.8733333333333335,80.66666412353516,79.5,70.0,75.9375,79.5,84.05000305175781,2.3333333333333335,2.75,1.0,1.5,2.8333333333333335,3.15,1.0
husdawg.com,2.4661606995236993,2.609333256781546,2.597682125496688,2.844942883963777,2.4239320225959,2.7358241939027477,77.33333587646484,74.41666412353516,77.08333587646484,82.29166412353516,76.14583587646484,75.91666412353516,2.0,1.6666666666666667,1.8333333333333335,2.4583333333333335,1.8541666666666667,1.9166666666666667,0.0
hutch.co,2.4643080737198586,2.560689026307449,2.2417295682122234,3.3730194665226465,2.7339506288791378,2.5364345798831103,85.48332977294922,82.66666412353516,79.0,79.89583587646484,91.88333129882812,82.0,3.3666666666666663,3.1,2.0,2.1041666666666665,4.4833333333333325,2.583333333333333,0.0
hygienetech.com,6.0,6.0,2.531748204158915,2.295620303461916,1.5194113812376076,6.0,70.0,70.0,83.91666412353516,74.5,76.5,70.0,1.0,1.0,3.35,1.0,2.333333333333333,1.0,0.0
hyperknowledge.com,2.843840676124975,2.446261748603797,1.5148842123124566,2.832747661634533,2.5243586145477517,2.8489725378622452,81.33333587646484,77.05000305175781,84.02777862548828,88.0,74.9375,78.05000305175781,2.8125,2.1,3.25,3.0,1.875,1.75,0.0
hypermediasystems.com,6.0,6.0,0.6297604525726596,2.53859869509248,6.0,2.7397340255514844,70.0,70.0,70.0,71.0,70.0,81.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0
hyperreal.io,6.0,6.0,3.1999999999999997,6.0,6.0,6.0,70.0,70.0,75.0,70.0,70.0,70.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
ianacare.com,2.1666666666666665,2.1666666666666665,2.1666666666666665,1.6666666666666665,1.6666666666666665,6.0,75.0,77.0,76.0,85.83332824707031,79.5,70.0,2.0,2.0,1.6666666666666667,3.0,2.5,1.0,1.0
iapts.com,3.1833333333333336,3.1833333333333336,3.1833333333333336,3.1833333333333336,3.1833333333333336,3.1833333333333336,88.0,85.5,86.5,79.5,91.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ibiopharma.com,6.0,6.0,2.4915602469993208,6.0,6.0,4.489682433067171,70.0,70.0,81.75,70.0,70.0,82.33333587646484,1.0,1.0,2.875,1.0,1.0,3.0,0.0
icechb.com,2.7353350927218587,3.3540818430525015,2.587843003095412,3.366787473259622,3.193702849391447,2.7249440690257956,80.08333587646484,81.25,81.3499984741211,86.8125,87.85416412353516,88.16666412353516,2.3333333333333335,2.75,2.716666666666667,3.25,4.0625,3.5,0.0
icelandicprovisions.com,1.15,1.15,1.15,1.15,1.15,1.6666666666666667,83.0,71.5,79.0,79.0,81.0,81.0,3.0,1.0,2.5,2.0,3.0,3.0,1.0
iconpediatrics.com,2.5557458840209026,2.23420965578583,2.6747801004147655,6.0,1.7138443280686946,2.4814821013698807,78.11666870117188,74.125,84.0896987915039,70.0,75.66666412353516,87.51480102539062,2.0,1.25,3.218181818181818,1.0,2.0,3.448585858585859,0.0
idealconcepts.com,1.3425363527077185,6.0,2.597384836035392,3.1699740160284646,1.064718020387215,2.5069207472955815,71.0,70.0,85.0,80.83333587646484,74.375,84.66666412353516,1.0,1.0,3.0,2.3333333333333335,1.375,3.0,0.0
idtechex.com,2.901223191012605,3.0438361172887562,2.5243778997237,2.8130259498005845,3.0155754949397333,3.3814222074505484,88.89583587646484,85.14583587646484,78.73332977294922,80.36666870117188,93.64583587646484,87.52083587646484,4.0,3.8125,2.2,2.15,4.833333333333333,3.3541666666666665,0.0
imaginab.com,6.0,1.7560521595257947,6.0,6.0,0.39606732518699617,2.6906529683803533,70.0,77.5,70.0,70.0,72.0,72.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0
imcdus.com,2.784803459730583,2.519241238052029,2.3833371131603918,2.7420279795391647,2.646061348892233,2.705600562590992,82.83333587646484,79.32221984863281,84.36000061035156,78.79166412353516,84.5999984741211,85.05237579345703,2.738888888888889,2.5333333333333337,3.1466666666666665,1.8083333333333331,3.7452380952380957,3.1613131313131313,0.0
immunedesign.com,4.062017570556329,4.708606416354144,6.0,6.0,4.154919681774324,6.0,75.0,70.0,70.0,70.0,73.75,70.0,1.625,1.0,1.0,1.0,1.75,1.0,0.0
immunogenesis.com,1.4068221098856597,1.5737383776488516,1.6033666340485988,1.4403545453217936,1.3912890132002238,1.7392242186170208,82.22222137451172,85.77777862548828,81.08333587646484,96.33333587646484,81.22222137451172,82.19444274902344,2.3333333333333335,3.6666666666666665,2.6666666666666665,4.416666666666667,3.25,2.75,0.0
immutoscientific.com,6.0,6.0,6.0,4.015531618434215,6.0,6.0,70.0,70.0,70.0,87.0,70.0,70.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0
impactmediasolutions.net,4.297606912434038,4.34492757216699,2.39755325968365,3.8061896059976954,4.104906674048511,3.897338910780071,91.0,90.33332824707031,83.16666412353516,83.66666412353516,90.0,95.0,4.0,5.0,3.0,3.0,5.0,5.0,0.0
imson.com,0.36497506444189853,0.4455044630608479,0.7830612417726512,3.7595247080015546,0.8405146146349065,0.37703592044055295,80.33333587646484,79.66666412353516,84.0,82.0,81.0,79.0,2.3333333333333335,2.3333333333333335,3.3333333333333335,2.0,3.0,2.0,0.0
imvax.com,1.7566587294154807,1.4967224129523493,1.8462820750493418,2.7220182495974456,1.6311400478865412,1.8005654369479382,87.0,89.16666412353516,89.91666412353516,90.9000015258789,83.25,91.16666412353516,3.5833333333333335,4.25,4.0,3.7,3.5,3.8333333333333335,0.0
in-prepaid.com,3.6500000000000004,3.6500000000000004,3.6500000000000004,2.1166666666666667,3.6500000000000004,3.6500000000000004,86.0,82.0,84.0,79.5,89.0,90.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
infinitus.ai,1.3666666666666667,1.8666666666666667,6.0,1.8666666666666667,1.8666666666666667,1.8666666666666667,93.0,81.5,70.0,92.5,81.5,89.5,5.0,3.0,1.0,4.0,3.0,4.0,1.0
influ2.com,6.0,6.0,1.8666666666666667,6.0,6.0,6.0,70.0,70.0,80.0,70.0,70.0,70.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0
infojiniconsulting.com,6.0,6.0,6.0,6.0,2.6643932322292034,2.44569386785447,70.0,70.0,70.0,70.0,74.0,90.0,1.0,1.0,1.0,1.0,2.0,4.0,0.0
infoworks.io,6.0,6.0,6.0,5.066666666666666,3.033333333333333,6.0,70.0,70.0,70.0,85.0,74.0,70.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
infragistics.com,3.286510206292684,6.0,1.5183233806788219,1.3617006662773583,1.6894687247449562,3.377431757134711,74.16667175292969,70.0,79.08333587646484,79.375,73.0,74.33333587646484,1.5,1.0,2.5,2.125,1.0,1.3333333333333333,0.0
inspectahomes.com,6.0,6.0,6.0,3.921627404489708,6.0,6.0,70.0,70.0,70.0,70.0,70.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
instagis.com,1.6726584496834869,2.0512282228977736,2.515720747719965,1.5357847462770733,1.9343525472492424,2.0147458103692437,83.0,75.5,84.91999816894531,93.0,74.75,84.70832824707031,3.0,1.6666666666666667,3.35,4.0,1.75,2.958333333333333,0.0
insurify.com,0.03333333333333333,0.03333333333333333,6.0,6.0,0.03333333333333333,0.03333333333333333,93.0,79.0,70.0,70.0,92.0,87.0,5.0,3.0,1.0,1.0,5.0,3.0,1.0
intenseye.com,2.25,2.25,2.25,2.25,2.25,2.25,81.5,88.5,80.0,84.5,84.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
interceptpharma.com,6.0,6.0,6.0,0.38656035226566643,6.0,6.0,70.0,70.0,70.0,100.0,70.0,70.0,1.0,1.0,1.0,5.0,1.0,1.0,0.0
internationalstemcell.com,1.4183576758291379,0.5723624435322994,6.0,1.5597179633200005,1.8060274884855145,2.4203596551911426,86.83333587646484,81.75,70.0,79.31745910644531,84.75,78.1066665649414,3.8333333333333335,3.25,1.0,2.206349206349206,3.6666666666666665,2.0,0.0
interviewing.io,2.158333333333333,2.6666666666666665,6.0,1.6333333333333333,2.6666666666666665,3.1833333333333336,86.5,90.0,70.0,70.0,90.33333587646484,98.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0
intivix.com,2.395215451670772,2.681298124566316,1.4273654647635585,2.790443283427999,2.5014414704842167,2.5367607990433934,87.05000305175781,85.25145721435547,80.88333129882812,77.55000305175781,90.34761810302734,90.4857177734375,3.5277777777777777,3.5985470085470084,2.466666666666667,1.8976190476190475,4.715873015873016,3.8968253968253967,0.0
intlsynergies.com,1.715174560199753,1.8953652220564126,1.4775244387131443,1.4498590763947088,1.7147913648168556,1.6962785726670324,78.88333129882812,76.83332824707031,78.5,74.5,77.73332977294922,75.11111450195312,2.3333333333333335,1.8333333333333333,2.5,1.5,2.1666666666666665,1.6666666666666667,0.0
